transaction_id,user_id,stock_symbol,transaction_type,quantity,price_per_share,transaction_date
1424,1022,INFY,Buy,17,2217.07,2024-03-04
1425,1020,ICICIBANK,Sell,38,2401.28,2023-02-26
1426,1006,INFY,Buy,26,1452.54,2023-01-08
1427,1035,WIPRO,Buy,46,3752.91,2023-12-25
1428,1027,HDFCBANK,Sell,18,3713.54,2024-01-20
1429,1049,SBIN,Buy,17,1260.29,2024-07-16
1430,1019,ICICIBANK,Sell,22,2127.25,2023-12-07
1431,1007,INFY,Buy,11,2101.53,2023-02-06
1432,1038,SBIN,Sell,3,977.68,2024-12-13
1433,1001,SBIN,Sell,19,2814.51,2024-09-20
1434,1037,WIPRO,Sell,12,2799.69,2023-11-17
1435,1001,WIPRO,Buy,2,2040.97,2024-01-19
1436,1008,ICICIBANK,Sell,50,788.05,2023-12-24
1437,1030,ICICIBANK,Buy,18,947.63,2023-12-08
1438,1031,AXISBANK,Buy,42,3539.89,2023-04-02
1439,1023,ICICIBANK,Sell,32,2155.89,2023-03-08
1440,1021,WIPRO,Buy,8,872.4,2023-03-05
1441,1005,HDFCBANK,Sell,29,739.1,2023-07-07
1442,1038,AXISBANK,Buy,35,1123.93,2023-03-18
1443,1050,ICICIBANK,Sell,11,3758.81,2024-10-03
1444,1022,RELIANCE,Buy,31,1872.16,2024-08-17
1445,1007,SBIN,Buy,30,839.12,2023-04-30
1446,1046,RELIANCE,Sell,50,630.79,2023-11-18
1447,1045,INFY,Sell,20,3336.95,2024-11-17
1448,1012,HDFCBANK,Sell,31,2994.56,2024-12-14
1449,1002,WIPRO,Sell,37,892.44,2023-06-15
1450,1024,HCLTECH,Sell,19,1533.83,2023-12-09
1451,1029,HDFCBANK,Sell,31,572.54,2024-04-20
1452,1002,INFY,Buy,22,1982.94,2023-03-01
1453,1020,TCS,Buy,7,3474.86,2024-09-27
1454,1030,WIPRO,Buy,28,1390.36,2023-11-28
1455,1024,WIPRO,Sell,27,2523.59,2024-03-10
1456,1034,WIPRO,Sell,28,1333.75,2024-08-09
1457,1041,RELIANCE,Sell,19,969.37,2024-11-19
1458,1037,RELIANCE,Buy,17,3798.97,2024-10-06
1459,1019,WIPRO,Buy,21,890.27,2023-11-03
1460,1013,INFY,Sell,34,3985.78,2023-01-31
1461,1018,AXISBANK,Sell,8,1096.53,2023-05-21
1462,1044,HDFCBANK,Buy,39,1598.41,2023-07-13
1463,1012,TCS,Buy,1,1184.04,2024-01-16
1464,1007,TCS,Sell,6,1572.97,2023-06-20
1465,1033,SBIN,Sell,11,3528.43,2023-04-10
1466,1016,HCLTECH,Buy,30,1846.3,2024-10-14
1467,1004,HCLTECH,Sell,37,2994.2,2024-11-07
1468,1010,ICICIBANK,Buy,12,2510.07,2023-08-05
1469,1011,SBIN,Buy,40,1940.13,2024-12-26
1470,1024,ICICIBANK,Sell,19,1223.43,2023-10-01
1471,1027,ICICIBANK,Buy,47,2111.92,2023-09-06
1472,1001,AXISBANK,Buy,21,1678.75,2023-12-04
1473,1050,SBIN,Sell,41,3007.41,2023-03-25
1474,1049,WIPRO,Buy,4,3395.57,2024-03-08
1475,1045,WIPRO,Buy,18,3103.8,2024-11-29
1476,1043,INFY,Buy,37,1165.01,2023-08-10
1477,1020,ICICIBANK,Sell,6,2286.57,2024-04-18
1478,1003,TCS,Buy,43,1318.43,2024-02-25
1479,1028,RELIANCE,Sell,5,1224.51,2024-09-04
1480,1015,AXISBANK,Buy,34,1280.77,2023-06-06
1481,1033,AXISBANK,Buy,30,2611.58,2024-07-06
1482,1016,RELIANCE,Buy,20,2201.29,2023-08-19
1483,1033,TCS,Sell,14,2011.29,2024-08-26
1484,1030,RELIANCE,Sell,3,2460.6,2023-12-10
1485,1001,HCLTECH,Buy,35,2527.04,2024-02-04
1486,1002,RELIANCE,Buy,34,870.61,2024-04-14
1487,1045,RELIANCE,Sell,24,1223.26,2023-12-25
1488,1027,HDFCBANK,Buy,46,1313.95,2024-02-21
1489,1040,ICICIBANK,Sell,23,1051.4,2024-05-07
1490,1047,WIPRO,Sell,45,3580.5,2023-07-22
1491,1024,HDFCBANK,Buy,46,1196.58,2023-07-31
1492,1043,RELIANCE,Sell,19,3131.37,2023-06-30
1493,1014,RELIANCE,Buy,21,2826.2,2023-01-13
1494,1043,TCS,Sell,13,3385.97,2023-04-03
1495,1009,TCS,Buy,36,3444.24,2024-04-22
1496,1024,AXISBANK,Sell,15,2351.38,2024-08-31
1497,1049,RELIANCE,Sell,34,2654.32,2024-07-06
1498,1010,TCS,Buy,26,964.6,2023-03-18
1499,1013,ICICIBANK,Buy,31,513.26,2023-05-15
1500,1026,HCLTECH,Buy,17,2121.19,2024-07-23
1501,1050,SBIN,Sell,4,2197.05,2023-11-19
1502,1045,RELIANCE,Sell,30,1645.11,2023-07-13
1503,1004,INFY,Buy,38,2841.33,2023-06-19
1504,1047,TCS,Buy,27,3205.31,2023-08-10
1505,1014,INFY,Sell,16,1669.61,2024-11-14
1506,1031,HCLTECH,Sell,36,1172.94,2024-07-25
1507,1026,INFY,Sell,32,3420.91,2024-05-27
1508,1029,HDFCBANK,Buy,13,1293.41,2023-01-06
1509,1039,HCLTECH,Buy,6,2195.8,2024-07-30
1510,1039,ICICIBANK,Sell,12,599.96,2024-02-20
1511,1004,INFY,Buy,32,2590.79,2024-02-05
1512,1005,HDFCBANK,Sell,21,1460.1,2023-11-29
1513,1049,HCLTECH,Sell,34,2405.75,2024-10-29
1514,1044,SBIN,Buy,43,3641.43,2023-02-08
1515,1050,WIPRO,Buy,18,710.1,2023-04-05
1516,1003,ICICIBANK,Sell,1,2152.5,2023-10-26
1517,1023,RELIANCE,Buy,50,3083.64,2024-05-16
1518,1012,HCLTECH,Buy,18,2906.01,2023-07-31
1519,1030,RELIANCE,Buy,18,3365.0,2023-04-02
1520,1045,INFY,Buy,9,791.86,2024-07-26
1521,1029,AXISBANK,Sell,42,531.05,2024-03-14
1522,1013,SBIN,Buy,3,3703.86,2023-10-06
1523,1017,RELIANCE,Buy,29,1409.51,2023-06-28
1524,1023,INFY,Sell,18,1630.57,2024-06-08
1525,1022,ICICIBANK,Sell,21,1176.0,2024-07-10
1526,1020,AXISBANK,Buy,4,654.19,2024-06-30
1527,1023,RELIANCE,Sell,20,3692.32,2024-02-29
1528,1016,TCS,Buy,50,2426.58,2024-05-28
1529,1012,ICICIBANK,Sell,40,2833.86,2023-08-08
1530,1002,SBIN,Buy,37,1784.23,2023-06-22
1531,1022,HCLTECH,Sell,46,3757.29,2024-07-28
1532,1015,HCLTECH,Buy,17,563.45,2024-10-08
1533,1011,SBIN,Buy,40,1425.45,2024-12-01
1534,1016,ICICIBANK,Sell,35,1825.66,2023-07-06
1535,1021,SBIN,Sell,26,1524.51,2023-02-20
1536,1015,HCLTECH,Buy,18,3457.27,2024-02-07
1537,1022,AXISBANK,Buy,35,2207.28,2023-08-27
1538,1006,WIPRO,Buy,11,914.1,2024-06-08
1539,1021,HCLTECH,Buy,22,2277.04,2023-09-12
1540,1001,RELIANCE,Sell,31,857.46,2023-07-01
1541,1016,ICICIBANK,Buy,17,678.21,2023-10-17
1542,1039,SBIN,Sell,21,3718.61,2024-05-03
1543,1033,TCS,Sell,16,2112.22,2024-01-09
1544,1043,AXISBANK,Sell,9,1849.97,2023-08-11
1545,1014,HDFCBANK,Sell,49,2805.1,2024-03-28
1546,1006,WIPRO,Buy,22,3284.21,2023-05-14
1547,1009,ICICIBANK,Buy,8,1243.22,2023-04-17
1548,1012,HDFCBANK,Buy,35,1789.1,2024-09-20
1549,1006,HCLTECH,Buy,43,3786.43,2023-01-13
1550,1044,WIPRO,Buy,33,1174.79,2024-03-05
1551,1006,HDFCBANK,Sell,16,747.59,2024-01-28
1552,1023,TCS,Sell,43,1102.69,2023-09-12
1553,1014,TCS,Sell,50,3122.47,2023-10-13
1554,1040,HCLTECH,Sell,40,3371.27,2024-03-30
1555,1015,ICICIBANK,Buy,39,1785.13,2024-05-08
1556,1033,HCLTECH,Buy,32,760.97,2023-01-20
1557,1032,SBIN,Sell,48,2584.42,2024-09-22
1558,1017,RELIANCE,Buy,42,2212.46,2023-04-11
1559,1003,INFY,Buy,23,3390.46,2024-11-12
1560,1031,ICICIBANK,Sell,50,932.35,2023-11-04
1561,1043,TCS,Sell,25,3610.92,2023-05-01
1562,1023,HCLTECH,Sell,9,1651.0,2023-05-18
1563,1008,SBIN,Buy,18,3680.62,2024-02-01
1564,1026,INFY,Sell,38,995.38,2023-03-01
1565,1025,HCLTECH,Sell,17,1751.76,2023-04-16
1566,1011,TCS,Buy,13,2156.19,2024-08-17
1567,1021,HDFCBANK,Sell,29,1089.07,2023-06-10
1568,1041,HDFCBANK,Sell,12,2196.25,2024-08-29
1569,1009,AXISBANK,Sell,36,3069.78,2024-12-11
1570,1024,HCLTECH,Buy,14,1075.42,2024-08-24
1571,1046,SBIN,Sell,32,1889.76,2024-01-21
1572,1034,ICICIBANK,Buy,38,3772.01,2024-03-18
1573,1010,RELIANCE,Sell,41,2957.37,2024-08-18
1574,1038,RELIANCE,Sell,50,3353.46,2024-06-24
1575,1039,SBIN,Buy,35,2737.56,2023-06-15
1576,1026,SBIN,Buy,38,2323.17,2023-07-02
1577,1039,AXISBANK,Buy,26,3436.25,2024-07-22
1578,1019,SBIN,Sell,37,2804.36,2023-04-13
1579,1041,SBIN,Sell,30,872.08,2024-09-25
1580,1009,AXISBANK,Sell,29,1117.64,2023-07-01
1581,1014,RELIANCE,Buy,41,3412.94,2024-08-13
1582,1041,SBIN,Buy,37,2305.01,2023-10-26
1583,1038,HCLTECH,Sell,15,1282.12,2023-10-02
1584,1027,AXISBANK,Buy,3,3940.53,2024-04-17
1585,1034,WIPRO,Sell,33,830.49,2024-04-04
1586,1002,AXISBANK,Sell,28,638.37,2023-04-13
1587,1046,WIPRO,Sell,3,3369.37,2024-05-03
1588,1031,AXISBANK,Sell,42,2904.44,2024-01-23
1589,1028,HCLTECH,Sell,40,633.35,2024-11-30
1590,1005,INFY,Buy,13,1255.61,2024-12-13
1591,1042,SBIN,Buy,35,1918.06,2023-03-25
1592,1016,HCLTECH,Buy,2,3176.41,2024-04-23
1593,1001,RELIANCE,Sell,26,2161.25,2024-10-09
1594,1010,SBIN,Buy,20,1009.56,2023-01-21
1595,1043,ICICIBANK,Sell,31,1633.08,2024-02-13
1596,1037,RELIANCE,Buy,23,3633.58,2024-04-08
1597,1040,RELIANCE,Sell,48,1837.9,2023-10-06
1598,1021,HCLTECH,Sell,10,2051.23,2024-01-15
1599,1006,WIPRO,Sell,13,587.92,2023-12-20
1600,1045,HCLTECH,Sell,15,1570.29,2023-08-28
1601,1043,TCS,Sell,40,3344.45,2023-01-10
1602,1004,HDFCBANK,Sell,24,3557.44,2023-06-20
1603,1006,HCLTECH,Sell,2,3916.15,2024-03-07
1604,1004,INFY,Sell,5,3276.93,2024-05-22
1605,1047,WIPRO,Buy,23,3248.78,2023-05-07
1606,1038,HDFCBANK,Buy,28,2409.81,2024-05-28
1607,1028,ICICIBANK,Sell,30,2866.09,2024-11-13
1608,1034,TCS,Sell,17,2875.9,2024-01-20
1609,1023,INFY,Sell,22,3614.21,2024-09-20
1610,1026,ICICIBANK,Buy,35,2685.4,2024-07-26
1611,1012,ICICIBANK,Sell,23,3835.55,2024-01-09
1612,1004,RELIANCE,Sell,12,3266.56,2024-02-29
1613,1030,WIPRO,Sell,42,2994.14,2023-09-01
1614,1050,WIPRO,Buy,24,3810.95,2024-06-30
1615,1032,TCS,Sell,28,1437.53,2024-10-20
1616,1013,TCS,Sell,16,2634.51,2023-03-03
1617,1034,INFY,Buy,25,3468.63,2023-07-21
1618,1011,TCS,Sell,40,3959.12,2023-04-17
1619,1040,AXISBANK,Buy,38,3665.04,2024-04-14
1620,1019,HDFCBANK,Sell,23,2733.41,2023-11-09
1621,1021,ICICIBANK,Sell,47,3218.02,2024-06-30
1622,1008,ICICIBANK,Buy,3,2918.99,2023-05-29
1623,1014,AXISBANK,Sell,33,1298.4,2024-09-30
1624,1048,HDFCBANK,Sell,49,2996.7,2023-09-03
1625,1048,AXISBANK,Buy,49,883.58,2024-09-02
1626,1010,WIPRO,Sell,9,3224.69,2023-08-15
1627,1003,HCLTECH,Sell,11,1813.91,2023-10-26
1628,1003,WIPRO,Sell,24,2705.47,2023-02-15
1629,1025,ICICIBANK,Buy,27,2142.02,2023-06-12
1630,1020,HDFCBANK,Buy,27,1527.61,2023-01-30
1631,1029,AXISBANK,Sell,44,1661.1,2023-09-02
1632,1023,RELIANCE,Sell,20,2517.31,2024-07-18
1633,1010,HCLTECH,Buy,20,797.96,2024-08-03
1634,1009,WIPRO,Buy,11,1757.98,2023-07-13
1635,1033,AXISBANK,Buy,36,3737.12,2023-09-24
1636,1012,ICICIBANK,Buy,18,532.5,2024-11-01
1637,1041,SBIN,Buy,43,2738.1,2023-12-09
1638,1022,INFY,Buy,6,2403.67,2024-06-03
1639,1003,ICICIBANK,Sell,16,941.71,2024-07-17
1640,1036,INFY,Sell,36,1233.1,2024-05-27
1641,1013,HCLTECH,Sell,42,1067.07,2024-05-25
1642,1049,TCS,Sell,17,3455.56,2023-06-25
1643,1001,AXISBANK,Sell,18,3223.7,2023-07-22
1644,1024,TCS,Sell,49,3809.02,2023-09-25
1645,1003,TCS,Buy,39,506.05,2024-06-05
1646,1006,HDFCBANK,Sell,27,2938.48,2023-05-07
1647,1007,INFY,Buy,21,793.21,2023-08-25
1648,1012,RELIANCE,Buy,46,2200.44,2023-01-14
1649,1040,INFY,Sell,37,2296.53,2023-10-04
1650,1033,SBIN,Sell,33,1836.44,2024-03-21
1651,1007,TCS,Sell,6,1706.22,2024-02-24
1652,1019,HCLTECH,Buy,4,1800.88,2023-02-15
1653,1007,HDFCBANK,Sell,34,3411.68,2024-07-22
1654,1003,SBIN,Buy,37,1283.34,2024-05-04
1655,1006,INFY,Buy,7,3591.42,2023-04-28
1656,1021,AXISBANK,Sell,41,2912.27,2023-10-02
1657,1032,SBIN,Sell,41,662.52,2023-01-18
1658,1009,AXISBANK,Buy,35,1694.69,2024-01-17
1659,1027,SBIN,Buy,29,3723.93,2024-05-02
1660,1027,RELIANCE,Sell,30,3316.37,2023-02-17
1661,1016,SBIN,Buy,44,2523.07,2023-01-20
1662,1050,HCLTECH,Buy,16,3583.48,2023-07-07
1663,1006,RELIANCE,Sell,29,1341.39,2023-02-04
1664,1050,WIPRO,Buy,1,2226.18,2023-01-10
1665,1041,TCS,Buy,10,2925.16,2023-06-25
1666,1048,TCS,Sell,9,1179.4,2024-05-22
1667,1010,TCS,Buy,11,2459.68,2023-09-11
1668,1046,TCS,Buy,5,3856.22,2023-02-21
1669,1035,TCS,Buy,26,3230.95,2024-09-29
1670,1048,HCLTECH,Sell,45,2685.57,2023-02-18
1671,1046,AXISBANK,Sell,18,3238.14,2023-09-25
1672,1050,AXISBANK,Buy,32,3515.16,2024-05-30
1673,1005,HDFCBANK,Sell,2,1634.93,2023-11-25
1674,1025,INFY,Sell,12,1847.14,2023-04-16
1675,1040,HCLTECH,Sell,20,1118.85,2024-11-24
1676,1027,HCLTECH,Sell,42,2334.16,2024-12-17
1677,1008,ICICIBANK,Buy,23,3744.58,2023-06-18
1678,1001,HCLTECH,Sell,19,3051.27,2023-12-15
1679,1037,AXISBANK,Sell,23,3328.92,2023-12-05
1680,1031,HCLTECH,Buy,2,3665.47,2023-04-21
1681,1015,HDFCBANK,Sell,17,2008.02,2023-10-06
1682,1018,WIPRO,Buy,2,1347.14,2023-08-31
1683,1040,AXISBANK,Buy,36,3909.11,2023-05-18
1684,1043,AXISBANK,Sell,4,2641.58,2024-05-19
1685,1036,AXISBANK,Buy,2,2941.25,2023-09-13
1686,1040,INFY,Buy,37,770.15,2024-07-19
1687,1016,RELIANCE,Sell,37,2808.21,2024-09-01
1688,1047,WIPRO,Buy,41,2792.81,2024-08-03
1689,1017,AXISBANK,Sell,18,1015.62,2023-11-14
1690,1017,HDFCBANK,Sell,14,1358.77,2023-10-25
1691,1044,TCS,Buy,18,2562.15,2023-01-08
1692,1015,WIPRO,Buy,48,563.8,2023-11-14
1693,1039,INFY,Sell,18,2387.2,2024-11-23
1694,1014,TCS,Sell,25,1969.24,2023-07-24
1695,1036,SBIN,Sell,46,3667.89,2024-02-19
1696,1047,WIPRO,Sell,35,1517.29,2024-02-17
1697,1044,SBIN,Sell,1,3067.81,2024-09-16
1698,1001,SBIN,Buy,25,3449.1,2024-07-25
1699,1023,AXISBANK,Sell,46,1781.19,2024-06-17
1700,1010,RELIANCE,Buy,26,2567.47,2024-07-01
1701,1007,RELIANCE,Buy,20,1463.23,2023-12-26
1702,1039,WIPRO,Buy,20,715.26,2024-08-12
1703,1010,HDFCBANK,Sell,22,3418.68,2023-02-02
1704,1043,HDFCBANK,Sell,8,2715.81,2024-03-14
1705,1017,HDFCBANK,Sell,27,650.43,2024-12-16
1706,1028,TCS,Sell,5,2122.94,2023-04-06
1707,1014,SBIN,Buy,10,2049.0,2023-11-14
1708,1047,AXISBANK,Sell,33,625.3,2023-10-31
1709,1010,HDFCBANK,Sell,49,757.11,2023-05-14
1710,1003,INFY,Buy,1,3622.45,2023-01-03
1711,1021,INFY,Sell,3,1257.43,2024-01-24
1712,1036,INFY,Buy,48,3150.1,2023-04-18
1713,1020,TCS,Buy,32,2731.89,2024-04-28
1714,1049,HDFCBANK,Sell,41,3992.97,2024-11-05
1715,1004,TCS,Sell,21,3710.27,2024-05-29
1716,1025,TCS,Buy,34,555.2,2024-02-04
1717,1012,HCLTECH,Buy,16,2208.79,2024-10-14
1718,1036,HCLTECH,Buy,4,1271.63,2024-07-22
1719,1001,RELIANCE,Buy,11,2084.85,2024-06-27
1720,1016,AXISBANK,Buy,43,3548.93,2023-04-26
1721,1047,SBIN,Sell,42,2504.26,2023-03-03
1722,1049,HDFCBANK,Buy,5,1436.22,2023-09-14
1723,1025,AXISBANK,Sell,43,1131.07,2023-07-04
1724,1046,WIPRO,Sell,1,1242.65,2024-10-14
1725,1015,HDFCBANK,Sell,1,812.41,2024-10-05
1726,1026,SBIN,Buy,32,534.91,2024-09-29
1727,1024,AXISBANK,Sell,4,1462.01,2023-05-17
1728,1044,WIPRO,Buy,12,3664.17,2023-07-11
1729,1036,WIPRO,Sell,33,809.49,2023-01-18
1730,1007,ICICIBANK,Sell,34,3577.88,2024-09-18
1731,1005,SBIN,Sell,17,2003.85,2024-11-27
1732,1029,ICICIBANK,Sell,46,3938.52,2023-05-12
1733,1017,INFY,Buy,49,3567.35,2024-07-30
1734,1035,HCLTECH,Sell,46,3447.23,2024-09-03
1735,1021,RELIANCE,Sell,47,3661.41,2024-10-13
1736,1034,WIPRO,Buy,45,3343.77,2024-06-15
1737,1021,TCS,Buy,1,1368.02,2024-03-12
1738,1013,INFY,Buy,3,1256.13,2023-05-11
1739,1039,RELIANCE,Sell,36,2399.83,2024-07-11
1740,1027,INFY,Sell,45,1029.57,2023-03-02
1741,1028,TCS,Sell,12,2551.23,2023-11-28
1742,1022,TCS,Buy,18,1237.44,2024-12-21
1743,1037,HCLTECH,Buy,46,1874.34,2024-11-02
1744,1031,AXISBANK,Buy,15,1786.42,2024-04-09
1745,1038,SBIN,Sell,34,1532.92,2023-03-22
1746,1028,WIPRO,Sell,32,2613.26,2024-04-26
1747,1048,TCS,Buy,49,1437.29,2024-05-03
1748,1034,ICICIBANK,Buy,42,3013.97,2023-12-22
1749,1025,HCLTECH,Buy,44,2857.75,2024-07-05
1750,1032,HDFCBANK,Sell,35,1657.49,2023-04-27
1751,1038,TCS,Buy,15,2044.59,2024-04-22
1752,1027,AXISBANK,Sell,19,2589.33,2024-04-12
1753,1006,TCS,Sell,6,3473.65,2023-02-01
1754,1007,HDFCBANK,Sell,15,1075.28,2023-07-16
1755,1027,INFY,Sell,4,827.67,2023-09-22
1756,1008,INFY,Sell,32,1851.47,2024-09-17
1757,1021,AXISBANK,Buy,35,3195.79,2024-07-27
1758,1013,WIPRO,Sell,44,2564.11,2024-07-23
1759,1042,HDFCBANK,Buy,25,2261.39,2023-10-20
1760,1019,WIPRO,Buy,25,2327.68,2023-01-22
1761,1042,SBIN,Buy,47,3403.83,2024-05-01
1762,1017,SBIN,Buy,38,2889.9,2024-12-25
1763,1028,SBIN,Buy,1,2692.32,2024-11-21
1764,1031,TCS,Buy,5,3442.93,2023-01-29
1765,1019,INFY,Sell,28,683.93,2024-01-21
1766,1049,INFY,Sell,14,2371.21,2023-03-11
1767,1024,HDFCBANK,Buy,30,743.58,2023-10-06
1768,1025,INFY,Buy,34,3454.71,2023-08-16
1769,1029,HDFCBANK,Buy,47,3100.39,2024-06-05
1770,1048,RELIANCE,Buy,45,3000.84,2023-04-28
1771,1028,ICICIBANK,Buy,13,2467.18,2023-12-22
1772,1032,RELIANCE,Buy,30,3272.44,2023-07-03
1773,1045,AXISBANK,Buy,26,891.77,2024-01-30
1774,1017,HDFCBANK,Sell,13,3712.23,2023-10-04
1775,1006,INFY,Buy,26,3638.31,2023-05-07
1776,1047,HDFCBANK,Sell,1,906.56,2024-07-25
1777,1034,HDFCBANK,Buy,25,3543.49,2024-08-07
1778,1009,INFY,Buy,45,765.08,2023-11-11
1779,1024,HDFCBANK,Buy,45,2976.2,2023-09-20
1780,1018,INFY,Sell,21,3008.86,2023-07-29
1781,1042,SBIN,Buy,44,3610.67,2024-09-15
1782,1013,ICICIBANK,Sell,10,2590.42,2024-01-18
1783,1005,HDFCBANK,Buy,19,3777.94,2023-11-01
1784,1048,ICICIBANK,Sell,27,673.56,2023-01-12
1785,1041,TCS,Sell,26,1481.42,2023-08-30
1786,1002,ICICIBANK,Buy,1,895.2,2024-02-16
1787,1002,WIPRO,Buy,2,3868.52,2024-11-30
1788,1036,HCLTECH,Buy,32,830.59,2023-08-12
1789,1006,TCS,Sell,14,1365.63,2024-03-03
1790,1001,INFY,Buy,43,3075.85,2023-12-31
1791,1050,HDFCBANK,Sell,24,2385.67,2023-01-28
1792,1046,SBIN,Buy,28,1861.14,2024-08-23
1793,1038,AXISBANK,Sell,21,3381.2,2024-02-18
1794,1001,HDFCBANK,Buy,26,1890.78,2024-03-19
1795,1009,AXISBANK,Sell,43,3735.77,2024-03-04
1796,1036,HCLTECH,Buy,27,3341.83,2023-07-23
1797,1013,TCS,Sell,21,1122.38,2024-12-26
1798,1042,HDFCBANK,Sell,26,2863.52,2024-06-17
1799,1021,RELIANCE,Buy,50,2555.23,2023-01-30
1800,1025,INFY,Sell,50,3310.0,2023-12-21
1801,1038,HCLTECH,Buy,48,3136.87,2023-11-03
1802,1001,RELIANCE,Sell,24,1628.91,2024-07-14
1803,1033,SBIN,Sell,48,3685.82,2023-04-04
1804,1012,SBIN,Buy,16,1778.9,2023-11-10
1805,1024,HDFCBANK,Buy,21,2304.64,2023-09-27
1806,1045,INFY,Sell,17,2483.38,2024-01-21
1807,1002,INFY,Sell,9,2039.38,2023-02-09
1808,1018,WIPRO,Buy,35,770.27,2023-01-17
1809,1009,INFY,Buy,35,1355.91,2023-08-01
1810,1004,RELIANCE,Sell,45,3515.59,2024-07-28
1811,1005,RELIANCE,Buy,50,1724.35,2023-01-27
1812,1017,HCLTECH,Sell,42,2996.62,2023-07-17
1813,1016,HCLTECH,Buy,19,1249.72,2024-06-12
1814,1013,ICICIBANK,Sell,21,1393.91,2024-06-12
1815,1001,RELIANCE,Sell,15,1564.37,2024-03-28
1816,1020,RELIANCE,Buy,21,1031.1,2024-06-29
1817,1006,INFY,Sell,22,3346.15,2024-08-25
1818,1006,HDFCBANK,Sell,11,639.32,2024-12-22
1819,1001,TCS,Buy,20,1407.19,2023-08-14
1820,1021,ICICIBANK,Sell,9,2769.6,2024-06-16
1821,1040,HCLTECH,Buy,39,3403.33,2024-08-14
1822,1029,SBIN,Sell,37,2165.94,2023-06-10
1823,1029,ICICIBANK,Buy,28,867.38,2024-08-15
1824,1029,WIPRO,Buy,26,2610.72,2024-02-16
1825,1037,ICICIBANK,Buy,9,1065.15,2024-02-05
1826,1006,HDFCBANK,Buy,24,1542.5,2023-09-22
1827,1019,AXISBANK,Sell,33,2591.04,2023-10-27
1828,1022,WIPRO,Sell,28,2966.16,2024-10-10
1829,1032,TCS,Sell,28,565.98,2023-07-14
1830,1047,INFY,Buy,19,2762.53,2023-06-12
1831,1042,HDFCBANK,Buy,27,3747.3,2023-04-01
1832,1038,HCLTECH,Buy,6,1422.27,2024-03-15
1833,1007,ICICIBANK,Sell,8,2064.68,2023-09-13
1834,1001,WIPRO,Buy,23,2239.87,2024-09-17
1835,1014,WIPRO,Sell,13,3224.15,2024-12-19
1836,1010,AXISBANK,Buy,32,3651.84,2023-07-08
1837,1010,SBIN,Sell,44,554.55,2024-03-31
1838,1017,INFY,Sell,33,2371.36,2024-06-07
1839,1028,HDFCBANK,Sell,42,2384.12,2024-07-13
1840,1044,SBIN,Buy,28,1470.74,2024-02-18
1841,1038,INFY,Sell,23,1162.38,2024-06-13
1842,1012,INFY,Buy,28,932.89,2024-11-11
1843,1038,SBIN,Buy,44,1052.83,2023-10-02
1844,1022,WIPRO,Buy,35,973.33,2023-05-07
1845,1027,RELIANCE,Buy,3,1683.77,2024-12-12
1846,1050,HDFCBANK,Buy,19,2033.06,2024-11-05
1847,1034,WIPRO,Buy,40,3797.57,2024-11-29
1848,1001,HDFCBANK,Buy,46,2499.32,2023-04-29
1849,1027,TCS,Buy,29,3128.36,2023-09-14
1850,1029,HCLTECH,Sell,21,3045.31,2024-10-19
1851,1034,AXISBANK,Sell,6,1448.64,2024-08-03
1852,1028,HDFCBANK,Buy,6,1724.84,2024-09-28
1853,1006,ICICIBANK,Sell,46,1957.81,2023-01-08
1854,1022,AXISBANK,Buy,21,2257.4,2024-03-30
1855,1020,WIPRO,Buy,9,697.13,2024-09-26
1856,1011,HCLTECH,Sell,21,1911.07,2023-02-09
1857,1017,ICICIBANK,Buy,13,1661.91,2024-03-14
1858,1041,SBIN,Buy,2,3538.65,2023-05-02
1859,1018,RELIANCE,Sell,15,3639.76,2023-09-25
1860,1047,HCLTECH,Sell,43,3458.68,2023-10-10
1861,1027,AXISBANK,Sell,27,2831.3,2023-08-15
1862,1006,TCS,Buy,20,519.69,2024-05-01
1863,1038,RELIANCE,Buy,25,1100.84,2023-08-16
1864,1028,HCLTECH,Buy,12,560.38,2023-09-08
1865,1003,RELIANCE,Sell,18,1443.18,2024-01-20
1866,1039,ICICIBANK,Buy,5,792.09,2024-08-31
1867,1020,HDFCBANK,Buy,43,1639.98,2023-11-10
1868,1034,INFY,Sell,15,2636.29,2024-04-11
1869,1005,AXISBANK,Sell,31,2437.69,2023-12-01
1870,1037,AXISBANK,Sell,16,3229.4,2023-05-13
1871,1038,INFY,Buy,39,2764.91,2023-01-01
1872,1003,TCS,Sell,39,3706.59,2024-09-04
1873,1031,HDFCBANK,Buy,21,515.51,2023-04-20
1874,1044,HDFCBANK,Sell,38,3382.68,2024-03-17
1875,1037,INFY,Sell,40,1926.54,2023-02-03
1876,1046,WIPRO,Buy,45,3956.3,2023-12-10
1877,1048,RELIANCE,Sell,36,1266.64,2023-04-08
1878,1024,TCS,Buy,26,3767.42,2023-09-23
1879,1030,ICICIBANK,Buy,25,3294.55,2024-12-22
1880,1004,WIPRO,Buy,10,1831.98,2023-01-08
1881,1043,RELIANCE,Sell,49,1268.21,2024-07-14
1882,1004,SBIN,Sell,27,598.6,2024-01-09
1883,1005,SBIN,Buy,32,3420.09,2024-12-07
1884,1035,INFY,Buy,31,2326.0,2024-05-30
1885,1031,TCS,Buy,34,1124.07,2024-09-27
1886,1029,HDFCBANK,Sell,9,1994.5,2024-05-29
1887,1033,TCS,Sell,11,3983.42,2024-08-27
